"input"	"translation"
"CFB_mut"	"R-HSA-168249"
"CFB_mut"	"R-HSA-977606"
"GRIK1_mut"	"R-HSA-451308"
"GRIK1_mut"	"R-HSA-451326"
"GRIK1_mut"	"R-HSA-451306"
"GRIK1_mut"	"R-HSA-112316"
"GRIK1_mut"	"R-HSA-112314"
"GRIK1_mut"	"R-HSA-112315"
"GRIK2_mut"	"R-HSA-451308"
"GRIK2_mut"	"R-HSA-451307"
"GRIK2_mut"	"R-HSA-451326"
"GRIK2_mut"	"R-HSA-451306"
"GRIK2_mut"	"R-HSA-112316"
"GRIK2_mut"	"R-HSA-112314"
"GRIK2_mut"	"R-HSA-112315"
"GRIK3_mut"	"R-HSA-451308"
"GRIK3_mut"	"R-HSA-451326"
"GRIK3_mut"	"R-HSA-451306"
"GRIK3_mut"	"R-HSA-112316"
"GRIK3_mut"	"R-HSA-112314"
"GRIK3_mut"	"R-HSA-500657"
"GRIK3_mut"	"R-HSA-112315"
"GRIK4_mut"	"R-HSA-451308"
"GRIK4_mut"	"R-HSA-451326"
"GRIK4_mut"	"R-HSA-451306"
"GRIK4_mut"	"R-HSA-112316"
"GRIK4_mut"	"R-HSA-112314"
"GRIK4_mut"	"R-HSA-112315"
"GABBR2_mut"	"R-HSA-1296041"
"GABBR2_mut"	"R-HSA-991365"
"GABBR2_mut"	"R-HSA-420499"
"GABBR2_mut"	"R-HSA-418594"
"GABBR2_mut"	"R-HSA-1296059"
"GABBR2_mut"	"R-HSA-977444"
"GABBR2_mut"	"R-HSA-977443"
"GABBR2_mut"	"R-HSA-388396"
"GABBR2_mut"	"R-HSA-500792"
"GABBR2_mut"	"R-HSA-997272"
"GABBR2_mut"	"R-HSA-1296065"
"GABBR2_mut"	"R-HSA-112316"
"GABBR2_mut"	"R-HSA-112314"
"GABBR2_mut"	"R-HSA-1296071"
"GABBR2_mut"	"R-HSA-162582"
"GABBR2_mut"	"R-HSA-372790"
"GABBR2_mut"	"R-HSA-112315"
"KCNJ12_mut"	"R-HSA-1296041"
"KCNJ12_mut"	"R-HSA-991365"
"KCNJ12_mut"	"R-HSA-5576891"
"KCNJ12_mut"	"R-HSA-1296059"
"KCNJ12_mut"	"R-HSA-977444"
"KCNJ12_mut"	"R-HSA-977443"
"KCNJ12_mut"	"R-HSA-997272"
"KCNJ12_mut"	"R-HSA-1296065"
"KCNJ12_mut"	"R-HSA-397014"
"KCNJ12_mut"	"R-HSA-112316"
"KCNJ12_mut"	"R-HSA-112314"
"KCNJ12_mut"	"R-HSA-1296071"
"KCNJ12_mut"	"R-HSA-112315"
"KCNJ3_mut"	"R-HSA-1296041"
"KCNJ3_mut"	"R-HSA-991365"
"KCNJ3_mut"	"R-HSA-1296059"
"KCNJ3_mut"	"R-HSA-977444"
"KCNJ3_mut"	"R-HSA-977443"
"KCNJ3_mut"	"R-HSA-997272"
"KCNJ3_mut"	"R-HSA-1296065"
"KCNJ3_mut"	"R-HSA-112316"
"KCNJ3_mut"	"R-HSA-112314"
"KCNJ3_mut"	"R-HSA-1296071"
"KCNJ3_mut"	"R-HSA-112315"
"KCNJ6_mut"	"R-HSA-1296041"
"KCNJ6_mut"	"R-HSA-991365"
"KCNJ6_mut"	"R-HSA-1296059"
"KCNJ6_mut"	"R-HSA-977444"
"KCNJ6_mut"	"R-HSA-977443"
"KCNJ6_mut"	"R-HSA-997272"
"KCNJ6_mut"	"R-HSA-1296065"
"KCNJ6_mut"	"R-HSA-112316"
"KCNJ6_mut"	"R-HSA-112314"
"KCNJ6_mut"	"R-HSA-1296071"
"KCNJ6_mut"	"R-HSA-112315"
"GABBR1_mut"	"R-HSA-991365"
"GABBR1_mut"	"R-HSA-420499"
"GABBR1_mut"	"R-HSA-418594"
"GABBR1_mut"	"R-HSA-977444"
"GABBR1_mut"	"R-HSA-977443"
"GABBR1_mut"	"R-HSA-388396"
"GABBR1_mut"	"R-HSA-500792"
"GABBR1_mut"	"R-HSA-1296065"
"GABBR1_mut"	"R-HSA-112316"
"GABBR1_mut"	"R-HSA-112314"
"GABBR1_mut"	"R-HSA-1296071"
"GABBR1_mut"	"R-HSA-162582"
"GABBR1_mut"	"R-HSA-372790"
"GABBR1_mut"	"R-HSA-112315"
"CREBBP_mut"	"R-HSA-5619507"
"CREBBP_mut"	"R-HSA-5617472"
"CREBBP_mut"	"R-HSA-2426168"
"CREBBP_mut"	"R-HSA-8866907"
"CREBBP_mut"	"R-HSA-3371568"
"CREBBP_mut"	"R-HSA-1368108"
"CREBBP_mut"	"R-HSA-5621481"
"CREBBP_mut"	"R-HSA-5621575"
"CREBBP_mut"	"R-HSA-9711123"
"CREBBP_mut"	"R-HSA-3371556"
"CREBBP_mut"	"R-HSA-1234174"
"CREBBP_mut"	"R-HSA-8953897"
"CREBBP_mut"	"R-HSA-2262752"
"CREBBP_mut"	"R-HSA-3247509"
"CREBBP_mut"	"R-HSA-4839726"
"CREBBP_mut"	"R-HSA-400253"
"CREBBP_mut"	"R-HSA-2894862"
"CREBBP_mut"	"R-HSA-2644606"
"CREBBP_mut"	"R-HSA-9707564"
"CREBBP_mut"	"R-HSA-1834949"
"CREBBP_mut"	"R-HSA-168928"
"CREBBP_mut"	"R-HSA-1266738"
"CREBBP_mut"	"R-HSA-1643685"
"CREBBP_mut"	"R-HSA-5663202"
"CREBBP_mut"	"R-HSA-8939211"
"CREBBP_mut"	"R-HSA-9018519"
"CREBBP_mut"	"R-HSA-9614085"
"CREBBP_mut"	"R-HSA-9614657"
"CREBBP_mut"	"R-HSA-9793380"
"CREBBP_mut"	"R-HSA-201722"
"CREBBP_mut"	"R-HSA-9758941"
"CREBBP_mut"	"R-HSA-74160"
"CREBBP_mut"	"R-HSA-212436"
"CREBBP_mut"	"R-HSA-3214847"
"CREBBP_mut"	"R-HSA-3371571"
"CREBBP_mut"	"R-HSA-9707616"
"CREBBP_mut"	"R-HSA-168256"
"CREBBP_mut"	"R-HSA-5663205"
"CREBBP_mut"	"R-HSA-168249"
"CREBBP_mut"	"R-HSA-9755511"
"CREBBP_mut"	"R-HSA-9816359"
"CREBBP_mut"	"R-HSA-1430728"
"CREBBP_mut"	"R-HSA-556833"
"CREBBP_mut"	"R-HSA-392499"
"CREBBP_mut"	"R-HSA-8957322"
"CREBBP_mut"	"R-HSA-1592230"
"CREBBP_mut"	"R-HSA-9818035"
"CREBBP_mut"	"R-HSA-9818032"
"CREBBP_mut"	"R-HSA-9818027"
"CREBBP_mut"	"R-HSA-9818026"
"CREBBP_mut"	"R-HSA-9818030"
"CREBBP_mut"	"R-HSA-2122947"
"CREBBP_mut"	"R-HSA-9013695"
"CREBBP_mut"	"R-HSA-9768919"
"CREBBP_mut"	"R-HSA-9759194"
"CREBBP_mut"	"R-HSA-1852241"
"CREBBP_mut"	"R-HSA-1989781"
"CREBBP_mut"	"R-HSA-597592"
"CREBBP_mut"	"R-HSA-1912422"
"CREBBP_mut"	"R-HSA-1912408"
"CREBBP_mut"	"R-HSA-73857"
"CREBBP_mut"	"R-HSA-1368082"
"CREBBP_mut"	"R-HSA-8939246"
"CREBBP_mut"	"R-HSA-186712"
"CREBBP_mut"	"R-HSA-1655829"
"CREBBP_mut"	"R-HSA-1234158"
"CREBBP_mut"	"R-HSA-400206"
"CREBBP_mut"	"R-HSA-9679506"
"CREBBP_mut"	"R-HSA-9694516"
"CREBBP_mut"	"R-HSA-9705671"
"CREBBP_mut"	"R-HSA-9705683"
"CREBBP_mut"	"R-HSA-3108232"
"CREBBP_mut"	"R-HSA-2990846"
"CREBBP_mut"	"R-HSA-3899300"
"CREBBP_mut"	"R-HSA-162582"
"CREBBP_mut"	"R-HSA-157118"
"CREBBP_mut"	"R-HSA-1980143"
"CREBBP_mut"	"R-HSA-2894858"
"CREBBP_mut"	"R-HSA-2644602"
"CREBBP_mut"	"R-HSA-2644603"
"CREBBP_mut"	"R-HSA-9012852"
"CREBBP_mut"	"R-HSA-9013694"
"CREBBP_mut"	"R-HSA-9006931"
"CREBBP_mut"	"R-HSA-195721"
"CREBBP_mut"	"R-HSA-201681"
"CREBBP_mut"	"R-HSA-5633008"
"CREBBP_mut"	"R-HSA-6803204"
"CREBBP_mut"	"R-HSA-918233"
"CREBBP_mut"	"R-HSA-9634815"
"CREBBP_mut"	"R-HSA-3700989"
"CREBBP_mut"	"R-HSA-2151201"
"CREBBP_mut"	"R-HSA-8878171"
"CREBBP_mut"	"R-HSA-8878159"
"CREBBP_mut"	"R-HSA-8864260"
"CREBBP_mut"	"R-HSA-381340"
"CREBBP_mut"	"R-HSA-9824446"
"EP300_mut"	"R-HSA-5619507"
"EP300_mut"	"R-HSA-5617472"
"EP300_mut"	"R-HSA-8866907"
"EP300_mut"	"R-HSA-3371568"
"EP300_mut"	"R-HSA-5250924"
"EP300_mut"	"R-HSA-5621481"
"EP300_mut"	"R-HSA-5621575"
"EP300_mut"	"R-HSA-1640170"
"EP300_mut"	"R-HSA-69278"
"EP300_mut"	"R-HSA-9711123"
"EP300_mut"	"R-HSA-3371556"
"EP300_mut"	"R-HSA-1234174"
"EP300_mut"	"R-HSA-8953897"
"EP300_mut"	"R-HSA-2262752"
"EP300_mut"	"R-HSA-3247509"
"EP300_mut"	"R-HSA-4839726"
"EP300_mut"	"R-HSA-400253"
"EP300_mut"	"R-HSA-2894862"
"EP300_mut"	"R-HSA-2644606"
"EP300_mut"	"R-HSA-1834949"
"EP300_mut"	"R-HSA-168928"
"EP300_mut"	"R-HSA-73894"
"EP300_mut"	"R-HSA-5688426"
"EP300_mut"	"R-HSA-1266738"
"EP300_mut"	"R-HSA-1643685"
"EP300_mut"	"R-HSA-5663202"
"EP300_mut"	"R-HSA-6782135"
"EP300_mut"	"R-HSA-8939211"
"EP300_mut"	"R-HSA-212165"
"EP300_mut"	"R-HSA-9018519"
"EP300_mut"	"R-HSA-9614085"
"EP300_mut"	"R-HSA-9614657"
"EP300_mut"	"R-HSA-6781823"
"EP300_mut"	"R-HSA-9793380"
"EP300_mut"	"R-HSA-201722"
"EP300_mut"	"R-HSA-69275"
"EP300_mut"	"R-HSA-6782210"
"EP300_mut"	"R-HSA-9758941"
"EP300_mut"	"R-HSA-74160"
"EP300_mut"	"R-HSA-212436"
"EP300_mut"	"R-HSA-3214847"
"EP300_mut"	"R-HSA-3371571"
"EP300_mut"	"R-HSA-9707616"
"EP300_mut"	"R-HSA-168256"
"EP300_mut"	"R-HSA-5663205"
"EP300_mut"	"R-HSA-168249"
"EP300_mut"	"R-HSA-9755511"
"EP300_mut"	"R-HSA-3134973"
"EP300_mut"	"R-HSA-9816359"
"EP300_mut"	"R-HSA-1430728"
"EP300_mut"	"R-HSA-556833"
"EP300_mut"	"R-HSA-392499"
"EP300_mut"	"R-HSA-5689901"
"EP300_mut"	"R-HSA-453274"
"EP300_mut"	"R-HSA-9818028"
"EP300_mut"	"R-HSA-9818035"
"EP300_mut"	"R-HSA-9818032"
"EP300_mut"	"R-HSA-9818027"
"EP300_mut"	"R-HSA-9818026"
"EP300_mut"	"R-HSA-9818030"
"EP300_mut"	"R-HSA-9031628"
"EP300_mut"	"R-HSA-2122947"
"EP300_mut"	"R-HSA-2197563"
"EP300_mut"	"R-HSA-9013508"
"EP300_mut"	"R-HSA-9013695"
"EP300_mut"	"R-HSA-9024446"
"EP300_mut"	"R-HSA-9029569"
"EP300_mut"	"R-HSA-198725"
"EP300_mut"	"R-HSA-9759194"
"EP300_mut"	"R-HSA-5696398"
"EP300_mut"	"R-HSA-1989781"
"EP300_mut"	"R-HSA-156711"
"EP300_mut"	"R-HSA-5250913"
"EP300_mut"	"R-HSA-597592"
"EP300_mut"	"R-HSA-1912422"
"EP300_mut"	"R-HSA-1912408"
"EP300_mut"	"R-HSA-73857"
"EP300_mut"	"R-HSA-1368082"
"EP300_mut"	"R-HSA-8939243"
"EP300_mut"	"R-HSA-8936459"
"EP300_mut"	"R-HSA-8941856"
"EP300_mut"	"R-HSA-8951936"
"EP300_mut"	"R-HSA-9617629"
"EP300_mut"	"R-HSA-9818749"
"EP300_mut"	"R-HSA-8941858"
"EP300_mut"	"R-HSA-5633007"
"EP300_mut"	"R-HSA-6804758"
"EP300_mut"	"R-HSA-6804760"
"EP300_mut"	"R-HSA-186712"
"EP300_mut"	"R-HSA-1234158"
"EP300_mut"	"R-HSA-210744"
"EP300_mut"	"R-HSA-400206"
"EP300_mut"	"R-HSA-9679506"
"EP300_mut"	"R-HSA-9678108"
"EP300_mut"	"R-HSA-9735871"
"EP300_mut"	"R-HSA-9692914"
"EP300_mut"	"R-HSA-2173796"
"EP300_mut"	"R-HSA-9701898"
"EP300_mut"	"R-HSA-3108232"
"EP300_mut"	"R-HSA-2990846"
"EP300_mut"	"R-HSA-3899300"
"EP300_mut"	"R-HSA-162582"
"EP300_mut"	"R-HSA-201556"
"EP300_mut"	"R-HSA-157118"
"EP300_mut"	"R-HSA-1980143"
"EP300_mut"	"R-HSA-2894858"
"EP300_mut"	"R-HSA-2644602"
"EP300_mut"	"R-HSA-2644603"
"EP300_mut"	"R-HSA-1980145"
"EP300_mut"	"R-HSA-9012852"
"EP300_mut"	"R-HSA-9013694"
"EP300_mut"	"R-HSA-187037"
"EP300_mut"	"R-HSA-166520"
"EP300_mut"	"R-HSA-9006931"
"EP300_mut"	"R-HSA-9006934"
"EP300_mut"	"R-HSA-170834"
"EP300_mut"	"R-HSA-9006936"
"EP300_mut"	"R-HSA-195721"
"EP300_mut"	"R-HSA-201681"
"EP300_mut"	"R-HSA-6791312"
"EP300_mut"	"R-HSA-6804114"
"EP300_mut"	"R-HSA-918233"
"EP300_mut"	"R-HSA-933541"
"EP300_mut"	"R-HSA-6781827"
"EP300_mut"	"R-HSA-3700989"
"EP300_mut"	"R-HSA-2173793"
"EP300_mut"	"R-HSA-8878171"
"EP300_mut"	"R-HSA-8878159"
"EP300_mut"	"R-HSA-8864260"
"EP300_mut"	"R-HSA-9616222"
"EP300_mut"	"R-HSA-381340"
"EP300_mut"	"R-HSA-9824446"
"EP300_mut"	"R-HSA-9819196"
"EZH2_mut"	"R-HSA-5619507"
"EZH2_mut"	"R-HSA-5617472"
"EZH2_mut"	"R-HSA-2559583"
"EZH2_mut"	"R-HSA-8953897"
"EZH2_mut"	"R-HSA-2262752"
"EZH2_mut"	"R-HSA-3247509"
"EZH2_mut"	"R-HSA-4839726"
"EZH2_mut"	"R-HSA-9710421"
"EZH2_mut"	"R-HSA-1266738"
"EZH2_mut"	"R-HSA-1643685"
"EZH2_mut"	"R-HSA-9645723"
"EZH2_mut"	"R-HSA-212165"
"EZH2_mut"	"R-HSA-74160"
"EZH2_mut"	"R-HSA-212436"
"EZH2_mut"	"R-HSA-9609690"
"EZH2_mut"	"R-HSA-9609646"
"EZH2_mut"	"R-HSA-5663205"
"EZH2_mut"	"R-HSA-9006925"
"EZH2_mut"	"R-HSA-2559580"
"EZH2_mut"	"R-HSA-1257604"
"EZH2_mut"	"R-HSA-3214841"
"EZH2_mut"	"R-HSA-212300"
"EZH2_mut"	"R-HSA-6807070"
"EZH2_mut"	"R-HSA-73857"
"EZH2_mut"	"R-HSA-8943724"
"EZH2_mut"	"R-HSA-162582"
"EZH2_mut"	"R-HSA-8953750"
"EZH2_mut"	"R-HSA-9824446"
"HOXB1_mut"	"R-HSA-5619507"
"HOXB1_mut"	"R-HSA-5617472"
"HOXB1_mut"	"R-HSA-1266738"
"KDM6A_mut"	"R-HSA-5619507"
"KDM6A_mut"	"R-HSA-5617472"
"KDM6A_mut"	"R-HSA-9821002"
"KDM6A_mut"	"R-HSA-3247509"
"KDM6A_mut"	"R-HSA-4839726"
"KDM6A_mut"	"R-HSA-1266738"
"KDM6A_mut"	"R-HSA-212165"
"KDM6A_mut"	"R-HSA-9772755"
"KDM6A_mut"	"R-HSA-74160"
"KDM6A_mut"	"R-HSA-3214842"
"KDM6A_mut"	"R-HSA-9816359"
"KMT2C_mut"	"R-HSA-5619507"
"KMT2C_mut"	"R-HSA-5617472"
"KMT2C_mut"	"R-HSA-3247509"
"KMT2C_mut"	"R-HSA-4839726"
"KMT2C_mut"	"R-HSA-1266738"
"KMT2C_mut"	"R-HSA-212165"
"KMT2C_mut"	"R-HSA-9772755"
"KMT2C_mut"	"R-HSA-74160"
"KMT2C_mut"	"R-HSA-212436"
"KMT2C_mut"	"R-HSA-3214841"
"KMT2C_mut"	"R-HSA-73857"
"KMT2C_mut"	"R-HSA-8936459"
"KMT2C_mut"	"R-HSA-8878171"
"KMT2D_mut"	"R-HSA-5619507"
"KMT2D_mut"	"R-HSA-5617472"
"KMT2D_mut"	"R-HSA-3247509"
"KMT2D_mut"	"R-HSA-4839726"
"KMT2D_mut"	"R-HSA-3769402"
"KMT2D_mut"	"R-HSA-1266738"
"KMT2D_mut"	"R-HSA-212165"
"KMT2D_mut"	"R-HSA-9772755"
"KMT2D_mut"	"R-HSA-201722"
"KMT2D_mut"	"R-HSA-74160"
"KMT2D_mut"	"R-HSA-212436"
"KMT2D_mut"	"R-HSA-3214841"
"KMT2D_mut"	"R-HSA-73857"
"KMT2D_mut"	"R-HSA-8936459"
"KMT2D_mut"	"R-HSA-162582"
"KMT2D_mut"	"R-HSA-195721"
"KMT2D_mut"	"R-HSA-201681"
"KMT2D_mut"	"R-HSA-8878171"
"NCOA3_mut"	"R-HSA-5619507"
"NCOA3_mut"	"R-HSA-5617472"
"NCOA3_mut"	"R-HSA-1266738"
"NCOA3_mut"	"R-HSA-8939211"
"NCOA3_mut"	"R-HSA-9018519"
"NCOA3_mut"	"R-HSA-5683057"
"NCOA3_mut"	"R-HSA-5687128"
"NCOA3_mut"	"R-HSA-1430728"
"NCOA3_mut"	"R-HSA-556833"
"NCOA3_mut"	"R-HSA-1989781"
"NCOA3_mut"	"R-HSA-400206"
"NCOA3_mut"	"R-HSA-162582"
"NCOA3_mut"	"R-HSA-9006931"
"NCOA3_mut"	"R-HSA-381340"
"NCOA6_mut"	"R-HSA-5619507"
"NCOA6_mut"	"R-HSA-5617472"
"NCOA6_mut"	"R-HSA-2426168"
"NCOA6_mut"	"R-HSA-1368108"
"NCOA6_mut"	"R-HSA-9711123"
"NCOA6_mut"	"R-HSA-8953897"
"NCOA6_mut"	"R-HSA-2262752"
"NCOA6_mut"	"R-HSA-400253"
"NCOA6_mut"	"R-HSA-9707564"
"NCOA6_mut"	"R-HSA-1266738"
"NCOA6_mut"	"R-HSA-212165"
"NCOA6_mut"	"R-HSA-9772755"
"NCOA6_mut"	"R-HSA-74160"
"NCOA6_mut"	"R-HSA-9707616"
"NCOA6_mut"	"R-HSA-1430728"
"NCOA6_mut"	"R-HSA-556833"
"NCOA6_mut"	"R-HSA-8957322"
"NCOA6_mut"	"R-HSA-1592230"
"NCOA6_mut"	"R-HSA-1852241"
"NCOA6_mut"	"R-HSA-1989781"
"NCOA6_mut"	"R-HSA-1368082"
"NCOA6_mut"	"R-HSA-1655829"
"NCOA6_mut"	"R-HSA-400206"
"NCOA6_mut"	"R-HSA-2151201"
"NCOA6_mut"	"R-HSA-381340"
"NCOR1_mut"	"R-HSA-5619507"
"NCOR1_mut"	"R-HSA-5617472"
"NCOR1_mut"	"R-HSA-9711123"
"NCOR1_mut"	"R-HSA-8953897"
"NCOR1_mut"	"R-HSA-2262752"
"NCOR1_mut"	"R-HSA-3247509"
"NCOR1_mut"	"R-HSA-4839726"
"NCOR1_mut"	"R-HSA-400253"
"NCOR1_mut"	"R-HSA-2894862"
"NCOR1_mut"	"R-HSA-2644606"
"NCOR1_mut"	"R-HSA-9707564"
"NCOR1_mut"	"R-HSA-1266738"
"NCOR1_mut"	"R-HSA-1643685"
"NCOR1_mut"	"R-HSA-5663202"
"NCOR1_mut"	"R-HSA-9675151"
"NCOR1_mut"	"R-HSA-9697154"
"NCOR1_mut"	"R-HSA-2173795"
"NCOR1_mut"	"R-HSA-74160"
"NCOR1_mut"	"R-HSA-212436"
"NCOR1_mut"	"R-HSA-9609690"
"NCOR1_mut"	"R-HSA-9609646"
"NCOR1_mut"	"R-HSA-3214815"
"NCOR1_mut"	"R-HSA-9707616"
"NCOR1_mut"	"R-HSA-5663205"
"NCOR1_mut"	"R-HSA-9022537"
"NCOR1_mut"	"R-HSA-9005891"
"NCOR1_mut"	"R-HSA-1430728"
"NCOR1_mut"	"R-HSA-556833"
"NCOR1_mut"	"R-HSA-1592230"
"NCOR1_mut"	"R-HSA-2122947"
"NCOR1_mut"	"R-HSA-1368071"
"NCOR1_mut"	"R-HSA-9623433"
"NCOR1_mut"	"R-HSA-9024446"
"NCOR1_mut"	"R-HSA-9029569"
"NCOR1_mut"	"R-HSA-350054"
"NCOR1_mut"	"R-HSA-383280"
"NCOR1_mut"	"R-HSA-1251985"
"NCOR1_mut"	"R-HSA-1852241"
"NCOR1_mut"	"R-HSA-1989781"
"NCOR1_mut"	"R-HSA-9005895"
"NCOR1_mut"	"R-HSA-73857"
"NCOR1_mut"	"R-HSA-9022692"
"NCOR1_mut"	"R-HSA-400206"
"NCOR1_mut"	"R-HSA-162582"
"NCOR1_mut"	"R-HSA-1236394"
"NCOR1_mut"	"R-HSA-157118"
"NCOR1_mut"	"R-HSA-1980143"
"NCOR1_mut"	"R-HSA-2894858"
"NCOR1_mut"	"R-HSA-2644602"
"NCOR1_mut"	"R-HSA-2644603"
"NCOR1_mut"	"R-HSA-9006931"
"NCOR1_mut"	"R-HSA-9006934"
"NCOR1_mut"	"R-HSA-170834"
"NCOR1_mut"	"R-HSA-9006936"
"NCOR1_mut"	"R-HSA-8986944"
"NCOR1_mut"	"R-HSA-2151201"
"NCOR1_mut"	"R-HSA-2173793"
"NCOR1_mut"	"R-HSA-381340"
"NCOR1_mut"	"R-HSA-9824446"
"PBX1_mut"	"R-HSA-5619507"
"PBX1_mut"	"R-HSA-5617472"
"PBX1_mut"	"R-HSA-1266738"
"PBX1_mut"	"R-HSA-9013508"
"PBX1_mut"	"R-HSA-162582"
"PBX1_mut"	"R-HSA-157118"
"PBX1_mut"	"R-HSA-9012852"
"PBX1_mut"	"R-HSA-452723"
"RARA_mut"	"R-HSA-5619507"
"RARA_mut"	"R-HSA-5617472"
"RARA_mut"	"R-HSA-1266738"
"RARA_mut"	"R-HSA-74160"
"RARA_mut"	"R-HSA-212436"
"RARA_mut"	"R-HSA-392499"
"RARA_mut"	"R-HSA-383280"
"RARA_mut"	"R-HSA-597592"
"RARA_mut"	"R-HSA-73857"
"RARA_mut"	"R-HSA-3108232"
"RARA_mut"	"R-HSA-2990846"
"RARA_mut"	"R-HSA-4090294"
"RARA_mut"	"R-HSA-162582"
"RARA_mut"	"R-HSA-9006931"
"RARA_mut"	"R-HSA-5362517"
"RARA_mut"	"R-HSA-9616222"
"ZNF335_mut"	"R-HSA-5619507"
"ZNF335_mut"	"R-HSA-5617472"
"ZNF335_mut"	"R-HSA-1266738"
"IKBKE_mut"	"R-HSA-936964"
"IKBKE_mut"	"R-HSA-168928"
"IKBKE_mut"	"R-HSA-73887"
"IKBKE_mut"	"R-HSA-1643685"
"IKBKE_mut"	"R-HSA-168256"
"IKBKE_mut"	"R-HSA-5663205"
"IKBKE_mut"	"R-HSA-168249"
"IKBKE_mut"	"R-HSA-392499"
"IKBKE_mut"	"R-HSA-166166"
"IKBKE_mut"	"R-HSA-936440"
"IKBKE_mut"	"R-HSA-597592"
"IKBKE_mut"	"R-HSA-5357905"
"IKBKE_mut"	"R-HSA-9679506"
"IKBKE_mut"	"R-HSA-9678108"
"IKBKE_mut"	"R-HSA-9692916"
"IKBKE_mut"	"R-HSA-9692914"
"IKBKE_mut"	"R-HSA-9694516"
"IKBKE_mut"	"R-HSA-9705671"
"IKBKE_mut"	"R-HSA-9705683"
"IKBKE_mut"	"R-HSA-3108232"
"IKBKE_mut"	"R-HSA-2990846"
"IKBKE_mut"	"R-HSA-4755510"
"IKBKE_mut"	"R-HSA-162582"
"IKBKE_mut"	"R-HSA-75893"
"IKBKE_mut"	"R-HSA-5357786"
"IKBKE_mut"	"R-HSA-918233"
"IKBKE_mut"	"R-HSA-933541"
"IKBKE_mut"	"R-HSA-937061"
"IKBKE_mut"	"R-HSA-168164"
"IKBKE_mut"	"R-HSA-166016"
"IKBKE_mut"	"R-HSA-168898"
"IKBKE_mut"	"R-HSA-9824446"
"TLR4_mut"	"R-HSA-936964"
"TLR4_mut"	"R-HSA-1280218"
"TLR4_mut"	"R-HSA-1236975"
"TLR4_mut"	"R-HSA-109581"
"TLR4_mut"	"R-HSA-140534"
"TLR4_mut"	"R-HSA-5357769"
"TLR4_mut"	"R-HSA-8953897"
"TLR4_mut"	"R-HSA-2262752"
"TLR4_mut"	"R-HSA-983169"
"TLR4_mut"	"R-HSA-1643685"
"TLR4_mut"	"R-HSA-5602358"
"TLR4_mut"	"R-HSA-5260271"
"TLR4_mut"	"R-HSA-1236974"
"TLR4_mut"	"R-HSA-9707616"
"TLR4_mut"	"R-HSA-937041"
"TLR4_mut"	"R-HSA-975163"
"TLR4_mut"	"R-HSA-5603041"
"TLR4_mut"	"R-HSA-168256"
"TLR4_mut"	"R-HSA-168249"
"TLR4_mut"	"R-HSA-5602498"
"TLR4_mut"	"R-HSA-975155"
"TLR4_mut"	"R-HSA-166166"
"TLR4_mut"	"R-HSA-166058"
"TLR4_mut"	"R-HSA-5357801"
"TLR4_mut"	"R-HSA-5686938"
"TLR4_mut"	"R-HSA-975138"
"TLR4_mut"	"R-HSA-937072"
"TLR4_mut"	"R-HSA-937061"
"TLR4_mut"	"R-HSA-2562578"
"TLR4_mut"	"R-HSA-181438"
"TLR4_mut"	"R-HSA-166016"
"TLR4_mut"	"R-HSA-168181"
"TLR4_mut"	"R-HSA-168138"
"TLR4_mut"	"R-HSA-168179"
"TLR4_mut"	"R-HSA-168188"
"TLR4_mut"	"R-HSA-168898"
"COL18A1_mut"	"R-HSA-1592389"
"COL18A1_mut"	"R-HSA-2022090"
"COL18A1_mut"	"R-HSA-1650814"
"COL18A1_mut"	"R-HSA-8948216"
"COL18A1_mut"	"R-HSA-1442490"
"COL18A1_mut"	"R-HSA-1474290"
"COL18A1_mut"	"R-HSA-1474228"
"COL18A1_mut"	"R-HSA-1474244"
"COL18A1_mut"	"R-HSA-216083"
"FURIN_mut"	"R-HSA-1592389"
"FURIN_mut"	"R-HSA-977225"
"FURIN_mut"	"R-HSA-9662851"
"FURIN_mut"	"R-HSA-8963889"
"FURIN_mut"	"R-HSA-9694614"
"FURIN_mut"	"R-HSA-9824439"
"FURIN_mut"	"R-HSA-9662834"
"FURIN_mut"	"R-HSA-1442490"
"FURIN_mut"	"R-HSA-1474228"
"FURIN_mut"	"R-HSA-1266738"
"FURIN_mut"	"R-HSA-1643685"
"FURIN_mut"	"R-HSA-9772572"
"FURIN_mut"	"R-HSA-1566948"
"FURIN_mut"	"R-HSA-1474244"
"FURIN_mut"	"R-HSA-6809371"
"FURIN_mut"	"R-HSA-163841"
"FURIN_mut"	"R-HSA-159854"
"FURIN_mut"	"R-HSA-74160"
"FURIN_mut"	"R-HSA-212436"
"FURIN_mut"	"R-HSA-162906"
"FURIN_mut"	"R-HSA-162587"
"FURIN_mut"	"R-HSA-9733458"
"FURIN_mut"	"R-HSA-5663205"
"FURIN_mut"	"R-HSA-6805567"
"FURIN_mut"	"R-HSA-162599"
"FURIN_mut"	"R-HSA-9772573"
"FURIN_mut"	"R-HSA-9658195"
"FURIN_mut"	"R-HSA-9664433"
"FURIN_mut"	"R-HSA-392499"
"FURIN_mut"	"R-HSA-9824443"
"FURIN_mut"	"R-HSA-174824"
"FURIN_mut"	"R-HSA-8963899"
"FURIN_mut"	"R-HSA-597592"
"FURIN_mut"	"R-HSA-9679191"
"FURIN_mut"	"R-HSA-1912422"
"FURIN_mut"	"R-HSA-1912420"
